seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
43,steady_d12_n2_m1,regime_marginal,observed,-0.375,-0.41666666666666663,0.041666666666666664,3.0666666666666673,3.25,0.0,0.0,0.27083333333333337,cusum_minus_point
43,switch_after6,regime_conditional,clean,-0.125,-0.125,-0.041666666666666664,2.5,0.9166666666666679,0.0,0.0,0.07638888888888895,cusum_minus_point
43,switch_after6,regime_conditional,observed,0.0,0.0,-0.041666666666666664,1.2631578947368425,1.0,0.0,0.0,0.08333333333333331,cusum_minus_point
43,switch_after6,regime_marginal,clean,-0.16666666666666666,-0.16666666666666666,0.0,,1.25,0.0,0.0,0.10416666666666663,cusum_minus_point
43,switch_after6,regime_marginal,observed,-0.20833333333333331,-0.20833333333333331,0.0,1.833333333333333,1.9166666666666679,0.0,0.0,0.15972222222222232,cusum_minus_point
43,switch_at,regime_conditional,clean,-0.125,-0.125,0.041666666666666664,,0.4583333333333339,0.0,0.0,0.03819444444444453,cusum_minus_point
43,switch_at,regime_conditional,observed,-0.08333333333333337,-0.08333333333333337,0.041666666666666664,1.811111111111111,1.958333333333333,0.0,0.0,0.16319444444444453,cusum_minus_point
43,switch_at,regime_marginal,clean,-0.08333333333333333,-0.08333333333333333,0.041666666666666664,,0.3333333333333339,0.0,0.0,0.02777777777777779,cusum_minus_point
43,switch_at,regime_marginal,observed,-0.3333333333333333,-0.3333333333333333,0.041666666666666664,1.4848484848484853,2.791666666666668,0.0,0.0,0.23263888888888895,cusum_minus_point
43,switch_before6,regime_conditional,clean,-0.04166666666666667,-0.04166666666666667,0.0,-2.5,0.08333333333333393,0.0,0.0,0.00694444444444442,cusum_minus_point
43,switch_before6,regime_conditional,observed,-0.125,-0.125,0.0,0.3088235294117645,1.125,0.0,0.0,0.09375000000000006,cusum_minus_point
43,switch_before6,regime_marginal,clean,0.0,-0.041666666666666664,0.041666666666666664,,0.4583333333333339,0.0,0.0,0.03819444444444453,cusum_minus_point
43,switch_before6,regime_marginal,observed,-0.45833333333333337,-0.5,0.041666666666666664,1.8571428571428568,3.583333333333334,0.0,0.0,0.29861111111111116,cusum_minus_point
43,switch_delay12,regime_conditional,clean,-0.16666666666666669,-0.20833333333333334,0.0,-4.25,0.5416666666666661,0.0,0.0,0.04513888888888884,cusum_minus_point
43,switch_delay12,regime_conditional,observed,0.0,0.0,0.0,1.166666666666666,0.875,0.0,0.0,0.07291666666666663,cusum_minus_point
43,switch_delay12,regime_marginal,clean,-0.25,-0.25,0.0,-5.285714285714286,0.9583333333333339,0.0,0.0,0.07986111111111116,cusum_minus_point
43,switch_delay12,regime_marginal,observed,-0.3333333333333333,-0.375,0.0,3.2666666666666666,3.166666666666666,0.0,0.0,0.26388888888888884,cusum_minus_point
43,switch_random,regime_conditional,clean,-0.25,-0.25,0.041666666666666664,,0.9583333333333339,0.0,0.0,0.07986111111111116,cusum_minus_point
43,switch_random,regime_conditional,observed,0.08333333333333326,0.08333333333333326,0.041666666666666664,0.9690402476780191,0.20833333333333304,0.0,0.0,0.01736111111111116,cusum_minus_point
43,switch_random,regime_marginal,clean,-0.25,-0.25,0.0,,1.0,0.0,0.0,0.08333333333333337,cusum_minus_point
